,file,Exotic,taxonomic_identification,time,Family,data.type
203,752bbeed-f05c-4512-90cc-29aa0b17232c  1991-09-24T00:00:00+00:00.jpg,N,O,31.78722321,Asteraceae,herb
204,75e0f0f4-df86-447b-b94e-c9cd62201bb9  .jpg,N,0,74.5571754,Asteraceae,herb
205,77723a02-4417-4519-9e93-45de5b0efa26  1898-09-14T00:00:00+00:00.jpg,N,1,27.49789262,Asteraceae,herb
206,77ad4b2d-4705-4c65-bcd5-d4def318bfd8  1992-08-01T00:00:00+00:00.jpg,N,O,13.77469271,Asteraceae,herb
207,77f7770a-5caf-49ad-a1b7-8d7d43afd137  2000-10-31T00:00:00+00:00.jpg,N,1,155.7596314,Asteraceae,herb
208,77f8cad8-8b0f-428d-8889-7f55317f3370  1977-11-06T00:00:00+00:00.jpg,N,1,160.4164231,Asteraceae,herb
209,78a1009f-d430-49e0-8559-5a2964c80bd4  2006-09-29T00:00:00+00:00.jpg,N,1,3.206101287,Asteraceae,herb
210,78bc20e4-f8e9-490e-af3e-7fa001c4e5ad  1981-07-24T00:00:00+00:00.jpg,N,O,35.3042591,Asteraceae,herb
211,78d5e1b2-9159-48b9-90ae-2bc3239ddf48  2003-06-02T00:00:00+00:00.jpg,N,1,4.902753401,Asteraceae,herb
212,7902838c-0b68-418f-8e72-fcff9a4934dc  1969-05-19T00:00:00+00:00.jpg,N,1,8.427278316,Asteraceae,herb
213,791b6165-9e54-4a40-95d3-7c9d18e97eaa  1940-09-02T00:00:00+00:00.jpg,N,1,13.85141948,Asteraceae,herb
214,79395632-e46b-4be6-960c-7f41702e7330  2012-04-08T00:00:00+00:00.jpg,N,1,187.659375,Asteraceae,herb
215,795b649a-5290-42e3-8ec0-3af4c0d1ccc7  1971-09-02T00:00:00+00:00.jpg,N,1,31.15576507,Asteraceae,herb
216,798535a1-68f8-48a0-99d4-0d3a41ee38f8  1958-09-30T00:00:00+00:00.jpg,N,O,18.62523749,Asteraceae,herb
217,79c2a67d-f4b7-4b97-8272-ef4b0b67ee63  1975-10-11T00:00:00+00:00.jpg,N,1,4.891290241,Asteraceae,herb
218,7a00c249-a4d1-4e14-8dfd-8187d1791b35  1928-09-30T00:00:00+00:00.jpg,N,1,33.25098148,Asteraceae,herb
219,7a7f1f8f-0232-4d25-8f2a-14c57405a7bc  2011-03-25T00:00:00+00:00.jpg,N,1,211.2357444,Asteraceae,herb
220,7ad1dedd-b96f-4c53-9db9-ed6170da5552  1955-07-25T00:00:00+00:00.jpg,N,O,67.69245604,Asteraceae,herb
221,7b597e52-5078-454e-825d-64696dc4c19d  1950-10-15T00:00:00+00:00.jpg,N,1,562.7824711,Asteraceae,herb
222,7b91992d-964f-4192-b42b-5f052c8c619c  1988-09-24T00:00:00+00:00.jpg,N,1,69.16413404,Asteraceae,herb
223,7bbd921c-6ce8-4b25-a3a4-a5cdb393b9ce  1984-09-08T00:00:00+00:00.jpg,N,1,436.5075243,Asteraceae,herb
224,7c858c19-99b4-4732-81ef-0d1cf00d959f  2002-02-19T00:00:00+00:00.jpg,Y,1,5.980082075,Asteraceae,herb
225,7dec2524-7520-4010-8358-55e1320b2451  .jpg,U,U,1.975356634,Asteraceae,herb
226,7e79c0e1-8522-4bad-8c41-d16f75f7b32a  1913-10-21T00:00:00+00:00.jpg,U,U,10.27562849,Asteraceae,herb
227,7e89ed1e-d0dc-46b7-b359-7eed7f1a27aa  1950-08-18T00:00:00+00:00.jpg,N,1,20.11311305,Asteraceae,herb
228,8088ff93-8c7d-4673-b336-256ef715646f  2012-10-25T00:00:00+00:00.jpg,N,1,19.55872979,Asteraceae,herb
229,819ec101-ce6b-407d-b0d8-16014f991bf8  2018-09-20.jpg,N,H,5.04251974,Asteraceae,herb
230,86fb14c7-9b39-4b75-915d-13cfa5c50b66  1981-05-20T00:00:00+00:00.jpg,N,1,77.74496129,Asteraceae,herb
231,87bd0dbb-5a64-422f-a73f-36b046b589b5  1949-10-02T00:00:00+00:00.jpg,N,O,37.82503845,Asteraceae,herb
232,87d15491-d170-44dd-89f0-0966651f3380  1929-10-10T00:00:00+00:00.jpg,N,O,100.35839,Asteraceae,herb
233,87e88c62-301e-4142-895b-a126a0995dde  1957-09-05T00:00:00+00:00.jpg,U,U,4.608576187,Asteraceae,herb
234,8808e0f9-b721-497e-a09f-04b0cc6bf122  1940-10-06T00:00:00+00:00.jpg,N,1,9.993826036,Asteraceae,herb
235,8860fcaf-1d31-43f2-ad9f-94d63443fb80  1970-09-03T00:00:00+00:00.jpg,N,U,164.488392,Asteraceae,herb
236,88931401-69d5-4c69-8c19-e4abf9600ea4  1969-08-07T00:00:00+00:00.jpg,N,1,10.81196722,Asteraceae,herb
237,89fb180b-2f04-4c47-9bca-8f254e9e1c56  1957-09-28T00:00:00+00:00.jpg,N,O,4.815471142,Asteraceae,herb
238,8a0a378c-f5f9-4a54-9069-0836831370e1  2009-08-21T00:00:00+00:00.jpg,N,1,60.54937842,Asteraceae,herb
239,8bb452e9-443c-418f-aa20-c8fc7f350888  1976-02-12T00:00:00+00:00.jpg,Y,1,10.27453984,Asteraceae,herb
240,8d70e0ce-d316-43d5-b88a-4ae08b51f862  1972-10-03T00:00:00+00:00.jpg,N,1,5.099072574,Asteraceae,herb
241,8e99f603-8e6a-4ae2-9cd2-63075f8aa2c8  1966-08-04T00:00:00+00:00.jpg,N,1,8.145942627,Asteraceae,herb
242,90294e2b-b8f8-4a9f-a0a3-9e8f63e1343b  1947-09-26T00:00:00+00:00.jpg,U,U,68.30857533,Asteraceae,herb
243,923c9f4f-821f-43a8-b2fa-89faa25b22ba  1956-06-25T00:00:00+00:00.jpg,N,1,220.6917014,Asteraceae,herb
244,9300ff88-5135-422d-9152-6481dca34ae7  2012-08-31T00:00:00+00:00.jpg,N,1,114.5149058,Asteraceae,herb
245,931e53e5-3f17-4634-9f43-b689bf9ad97e  2008-10-09T00:00:00+00:00.jpg,N,1,124.5846113,Asteraceae,herb
246,93f58bf4-cedc-43ee-9212-2b5117cafa57  1956-09-10T00:00:00+00:00.jpg,N,1,12.90499307,Asteraceae,herb
247,94a59277-09a3-4abf-b0ca-c14a36a208a1  1947-08-12T00:00:00+00:00.jpg,N,1,7.185694847,Asteraceae,herb
248,94dc283f-f2d5-4074-8772-bef60f4d8c10  1950-08-22T00:00:00+00:00.jpg,N,1,12.2874064,Asteraceae,herb
249,9626ea9f-7d49-46ed-993f-ea79abbb2ac4  1960-06-05T00:00:00+00:00.jpg,N,1,108.0384341,Asteraceae,herb
250,968b1bc4-4eaf-44a0-9daa-325498b624a8  1905-08-16T00:00:00+00:00.jpg,N,1,94.40072697,Asteraceae,herb
251,96ddfa37-608a-455e-82a5-be971b51c633  1968-10-20T00:00:00+00:00.jpg,N,O,5.419658137,Asteraceae,herb
252,97e11631-68e9-4375-8523-772c86b2fd23  1958-10-19T00:00:00+00:00.jpg,N,1,92.0684877,Asteraceae,herb
253,98b8ff23-e237-4e9e-aaa8-8c9fc06986f2  1982-10-19T00:00:00+00:00.jpg,N,1,5.186695909,Asteraceae,herb
254,999732c9-a584-43d8-9d6c-92cd51657fbf  .jpg,N,0,472.3912944,Asteraceae,herb
255,99bfdd6b-742f-4f07-ae51-0c00f8b3ea62  1912-08-22T00:00:00+00:00.jpg,N,1,137.9457857,Asteraceae,herb
256,99cdf969-b653-4fd6-ad59-e38e23dbd9ac  1997-09-05T00:00:00+00:00.jpg,N,O,9.263640954,Asteraceae,herb
257,9ac32b15-0f90-48c9-a005-dd778edeff24  1979-09-03T00:00:00+00:00.jpg,N,1,35.94518908,Asteraceae,herb
258,9af21904-e7bf-4132-806b-e033cd41a52c  1962-10-07T00:00:00+00:00.jpg,N,1,60.81924309,Asteraceae,herb
259,9b5b5a9e-5d56-4055-b79a-db5bb499cb8e  1955-07-25T00:00:00+00:00.jpg,N,O,42.40938571,Asteraceae,herb
260,9baa7b22-2a08-4402-af74-7183e39b5e29  2004-08-27T00:00:00+00:00.jpg,N,1,14.67299441,Asteraceae,herb
261,9bfe6754-3c6b-4fb7-8761-7be062ba94ae  1970-09-04T00:00:00+00:00.jpg,N,1,22.28649707,Asteraceae,herb
262,9c9d514c-b426-470b-a708-a0cce42b8678  1884-09-10T00:00:00+00:00.jpg,U,U,50.09145085,Asteraceae,herb
263,9cbb5f98-936f-4b15-86d2-c245a73f248c  1979-08-24T00:00:00+00:00.jpg,N,1,58.64070419,Asteraceae,herb
264,9cfdee27-cd20-4c52-a93a-7ee8a1c5db7d  1997-10-29T00:00:00+00:00.jpg,N,1,57.86304051,Asteraceae,herb
265,9dd6e1ff-fa06-412f-80fd-550fe0b867ce  1926-10-14.jpg,N,1,306.4962381,Asteraceae,herb
266,9f438e62-4bf5-47c0-ae68-e00eb1c1e737  1972-06-25T00:00:00+00:00.jpg,N,1,254.8220502,Asteraceae,herb
267,9f72c195-4d17-4c63-b8d8-6d1754bca410  1976-10-18T00:00:00+00:00.jpg,N,1,289.2299439,Asteraceae,herb
268,a02d2481-5371-4f23-bbb3-951a79540c67  1969-09-08T00:00:00+00:00.jpg,N,1,85.9390117,Asteraceae,herb
269,a071e9bc-45ce-4a17-abd1-803c732d15b8  1933-04-04T00:00:00+00:00.jpg,N,O,28.15851585,Asteraceae,herb
270,a095ea18-f7c2-4691-82c6-9e3ec55f22ba  1946-10-31T00:00:00+00:00.jpg,N,0,604.6539478,Asteraceae,herb
271,a11ab57b-baff-4996-a8ce-3adc8814cdbd  1918-09-14.jpg,N,1,34.32569327,Asteraceae,herb
272,a2f23729-27be-4b6c-bb69-5da59888ce42  1966-10-22T00:00:00+00:00.jpg,N,1,12.77045158,Asteraceae,herb
273,a4286cae-db3c-45f6-a611-8d75864be8ed  1958-07-11T00:00:00+00:00.jpg,Y,1,96.70036301,Asteraceae,herb
274,a46965ec-db71-4633-9984-5f40b2ced5c9  1901-09-16T00:00:00+00:00.jpg,N,1,65.28377145,Asteraceae,herb
275,a49e1759-b94c-46a7-92c0-43f8bd85955b  1965-09-23T00:00:00+00:00.jpg,N,1,72.05474125,Asteraceae,herb
276,a574ecde-0dea-402c-8d8e-1f1a6139f3fd  2006-10-18T00:00:00+00:00.jpg,N,1,3.257616519,Asteraceae,herb
277,a57f1aea-479e-4947-ae84-6f16312438d7  1953-06-10T00:00:00+00:00.jpg,N,1,4.22608973,Asteraceae,herb
278,a5b08c34-19f5-4314-884a-c70b30972ff7  1967-09-16T00:00:00+00:00.jpg,N,1,4.522639513,Asteraceae,herb
279,a65a9832-5d1a-4212-99a6-8de0223e2eb4  1967-08-05T00:00:00+00:00.jpg,N,1,6.23317784,Asteraceae,herb
280,a661cc1f-95d1-4ce5-81ee-b127961c89aa  .jpg,N,1,13.35022755,Asteraceae,herb
281,a6b6b2e6-a3bd-4854-8724-4896f5c5bfbe  1978-11-01T00:00:00+00:00.jpg,U,U,6.293467853,Asteraceae,herb
282,a71afb7a-864a-4065-9ef0-db7a34fefd06  1934-09-08T00:00:00+00:00.jpg,N,1,14.81008933,Asteraceae,herb
283,a7e11e5f-c25e-4bbe-a1eb-25baedac02a6  1999-08-19T00:00:00+00:00.jpg,N,1,4.822310676,Asteraceae,herb
284,a81b9e9d-d57c-4636-bc0e-72b3e05b5abd  2019-09-30.jpg,N,H,3.334038373,Asteraceae,herb
285,a8d70a5b-cb38-43ce-8ddb-52d060a98f41  2013-05-25T00:00:00+00:00.jpg,N,1,49.68328248,Asteraceae,herb
286,a93dae2d-024a-496a-b9ca-168a83619cb6  1947-11-02T00:00:00+00:00.jpg,N,1,162.0326544,Asteraceae,herb
287,a98eadf9-c5ef-4ef2-a9b0-d0dceb69967c  1956-10-17T00:00:00+00:00.jpg,Y,1,5.384842455,Asteraceae,herb
288,aaad43c6-3016-44f9-9bfb-dacd0cd1d6eb  2008-08-17T00:00:00+00:00.jpg,N,1,12.75323106,Asteraceae,herb
289,aabb7fef-90d4-41f8-9aee-989d7efa7104  1877-09-12T00:00:00+00:00.jpg,N,1,280.0861565,Asteraceae,herb
290,aad9eb49-0c80-47f8-a249-0d67f4ebb146  1896-10-25T00:00:00+00:00.jpg,N,1,4.376170095,Asteraceae,herb
291,aaf93737-138f-4a76-ae76-87b28e2913a5  1968-10-22T00:00:00+00:00.jpg,N,1,5.104066295,Asteraceae,herb
292,ab6fd08a-0370-45d1-a70c-fd2b6982f066  2012-08-29.jpg,N,0,20.13021663,Asteraceae,herb
293,abaee3b5-0c49-4e6d-99ac-557dde57783a  1967-10-08T00:00:00+00:00.jpg,Y,1,84.38815069,Asteraceae,herb
294,abc11703-ca3a-4d09-8f3f-4cb60a89a6ee  1965-11-06T00:00:00+00:00.jpg,N,1,10.08035579,Asteraceae,herb
295,abd3517a-89a9-40aa-a719-7137d3ee567b  1998-06-05T00:00:00+00:00.jpg,N,1,882.4345936,Asteraceae,herb
296,ac5238bc-41bb-4ca9-a399-023d6f7f8754  1984-10-20T00:00:00+00:00.jpg,N,1,22.50009531,Asteraceae,herb
297,acb1ed66-ac26-41bf-9d86-ac4cbe48d74a  2003-10-21T00:00:00+00:00.jpg,N,F,99.26279084,Asteraceae,herb
298,acc4c94a-cbc1-4904-993c-900e48dff1e3  1946-09-08T00:00:00+00:00.jpg,N,1,5.316146178,Asteraceae,herb
299,acd87540-afcb-4da0-9889-6233d722e4a5  1966-10-12T00:00:00+00:00.jpg,N,1,130.5918588,Asteraceae,herb
300,aeec7568-0d4d-4221-a2bd-d4f092701e36  1959-04-06T00:00:00+00:00.jpg,N,1,58.16844254,Asteraceae,herb
301,b29ca9a4-6313-4abd-b444-f820c03be44f  1894-10-03T00:00:00+00:00.jpg,N,1,83.9217724,Asteraceae,herb
302,b398b2bc-5c85-430c-b45b-24d3f41d49a6  .jpg,N,1,4.493515182,Asteraceae,herb
303,b44f6650-d0e7-4349-9331-b392fe9b4a20  1954-08-29T00:00:00+00:00.jpg,N,1,140.0892319,Asteraceae,herb
304,b46bb366-6b66-4dca-af69-8bfd00e83e14  1968-10-16T00:00:00+00:00.jpg,N,O,60.21591864,Asteraceae,herb
305,b6345c96-182a-4c45-8724-65bf865cfab4  2017-10-03T00:00:00+00:00.jpg,N,1,328.7724424,Asteraceae,herb
306,b726b93e-600a-4b5c-a265-d9b0594356e5  1920-10-03T00:00:00+00:00.jpg,N,1,124.1885697,Asteraceae,herb
307,b72b1865-f61a-48c7-993d-bc705fed9ed5  1950-10-07T00:00:00+00:00.jpg,N,1,213.9722466,Asteraceae,herb
308,b7776849-33c9-4f6b-9659-d302f1fd7f0b  1957-08-27T00:00:00+00:00.jpg,N,O,17.77545673,Asteraceae,herb
309,b7dc9e07-1f47-4b29-a7bf-2f8911649604  1965-06-18T00:00:00+00:00.jpg,N,1,38.27099957,Asteraceae,herb
310,b80c559f-02ce-4a60-a85f-ac89e4d420c0  .jpg,N,1,68.24473139,Asteraceae,herb
311,b81f4f6a-edf5-42ed-b01d-96290b4ce746  1962-05-19T00:00:00+00:00.jpg,N,1,24.2543709,Asteraceae,herb
312,b991a505-d1f4-4904-8359-bbcd75aad453  1999-08-19T00:00:00+00:00.jpg,N,1,63.87102463,Asteraceae,herb
313,b9e8d2f5-8599-4be6-aef2-fe1543b8b526  1958-09-03T00:00:00+00:00.jpg,N,1,100.2251805,Asteraceae,herb
314,ba4b6cab-97ce-4f8c-9113-118897f8ba4d  1938-08-28T00:00:00+00:00.jpg,N,O,234.2091178,Asteraceae,herb
315,ba527fc5-b183-4e9a-92f1-934f6340ffaa  1952-10-20T00:00:00+00:00.jpg,N,1,20.01602961,Asteraceae,herb
316,ba613ee2-a045-4962-b55b-3d8e024beabc  1968-10-19T00:00:00+00:00.jpg,N,1,3.326536883,Asteraceae,herb
317,bbf4845c-10a0-4d31-bb7e-2f909b48a3f3  2000-10-27T00:00:00+00:00.jpg,N,1,574.0798099,Asteraceae,herb
318,bc0f9d04-0905-4044-968c-66926e317203  .jpg,N,O,14.15018015,Asteraceae,herb
319,bc4df97d-8bd8-4139-b300-c08b9aa32ba4  2001-10-08T00:00:00+00:00.jpg,N,1,3.069607208,Asteraceae,herb
320,bda13aff-02d4-4daf-a7dc-66a6f648a132  1908-10-06T00:00:00+00:00.jpg,N,1,116.9522657,Asteraceae,herb
321,bf3bf349-9630-4540-9423-beec0b86d6d3  1966-09-10T00:00:00+00:00.jpg,N,1,116.6934532,Asteraceae,herb
322,bf3c1753-40f3-4aab-9b36-e47cf0b1335d  1940-05-21T00:00:00+00:00.jpg,U,0,150.4191147,Asteraceae,herb
323,bfe4e537-a797-44c5-ab4f-fb86060cf828  1867-10-13T00:00:00+00:00.jpg,N,1,76.66122749,Asteraceae,herb
324,bfe9f397-331e-44e9-805f-35d8b6ba25f6  1975-10-20T00:00:00+00:00.jpg,N,1,19.47077429,Asteraceae,herb
325,c08cf5b1-cb9f-40b7-b5a6-c7618c7a94ea  1970-10-17T00:00:00+00:00.jpg,N,1,13.22858747,Asteraceae,herb
326,c20e9080-6544-413e-953e-1a5c66741662  1970-10-09T00:00:00+00:00.jpg,N,1,48.76845268,Asteraceae,herb
327,c3fc12c1-e12d-4a22-ba6c-9e543ee3b296  1996-10-24T00:00:00+00:00.jpg,N,O,91.17147463,Asteraceae,herb
328,c41f3908-395c-45f2-9887-cc603ade2307  1985-08-22T00:00:00+00:00.jpg,N,1,4.00002837,Asteraceae,herb
329,c4494fbd-6237-4e82-9311-e48f3a2011ef  1949-03-17T00:00:00+00:00.jpg,N,O,97.1671765,Asteraceae,herb
330,c48b39ad-8ce6-44ac-952b-2f5914febb77  1953-09-18T00:00:00+00:00.jpg,N,1,13.5185422,Asteraceae,herb
331,c4adf801-8d37-451c-8b53-6f1a6a3e64d7  1998-09-23T00:00:00+00:00.jpg,N,1,4.321314883,Asteraceae,herb
332,c82ed919-4f76-4967-a34a-46d4e459f2fa  2013-05-29T00:00:00+00:00.jpg,N,1,66.9702329,Asteraceae,herb
333,c872c520-9b78-4b9b-9d26-e500835898ba  1968-08-15T00:00:00+00:00.jpg,N,1,360.9320379,Asteraceae,herb
334,c919a990-5716-415d-bb57-02b4e8a1edae  1986-04-19T00:00:00+00:00.jpg,N,O,41.39074392,Asteraceae,herb
335,c91ea129-3b53-4839-bbca-0df8694fabd8  1960-05-21T00:00:00+00:00.jpg,N,1,13.93964677,Asteraceae,herb
336,ca0e9a8a-9927-45a5-aacf-6def43c4e023  2008-05-08T00:00:00+00:00.jpg,N,1,11.300517,Asteraceae,herb
337,ca6188ae-d22a-4e4f-a876-1be7a6019931  1956-09-28T00:00:00+00:00.jpg,Y,1,107.7889988,Asteraceae,herb
338,ca7a4c16-9b64-4390-bb9d-0151965ecbfa  2007-07-12T00:00:00+00:00.jpg,N,1,7.163465996,Asteraceae,herb
339,cb72dcce-c564-4050-8c1f-b535d31a2745  1948-10-23T00:00:00+00:00.jpg,N,O,69.08438058,Asteraceae,herb
340,cd561fba-9fd5-4cd5-85f4-ba00eaf16e4d  1914-10-10T00:00:00+00:00.jpg,N,1,21.78901204,Asteraceae,herb
341,cda0b44e-e88a-4cea-be09-8bf30559900b  2006-11-24T00:00:00+00:00.jpg,N,1,24.92400234,Asteraceae,herb
342,cdaff83f-137b-4451-99b0-bc5f0838c1d5  1958-07-19T00:00:00+00:00.jpg,N,1,1289.331725,Asteraceae,herb
343,cdc97df3-45ee-48a5-9813-0b88868e5a64  .jpg,N,1,130.9573253,Asteraceae,herb
344,ce2353f9-a62f-46f8-b72d-6c27bfdeede6  1941-01-25T00:00:00+00:00.jpg,N,1,9.638616318,Asteraceae,herb
345,ce26ad2b-a749-4259-be35-c370cc0a85d2  1975-09-06T00:00:00+00:00.jpg,N,1,146.5446089,Asteraceae,herb
346,ce667bac-7972-4478-9178-47d52126143c  2016-07-22T00:00:00+00:00.jpg,N,1,10.67679933,Asteraceae,herb
347,d01cf417-1421-4104-8d3e-c3a0bce89574  1957-10-12T00:00:00+00:00.jpg,N,1,14.24622442,Asteraceae,herb
348,d1657ba5-3dd0-4a00-a528-0333b8d012ce  1970-09-03T00:00:00+00:00.jpg,U,U,11.25050262,Asteraceae,herb
349,d16d8995-8789-4d6b-afa9-892b14e3ca8f  1967-07-06T00:00:00+00:00.jpg,N,1,8.292569845,Asteraceae,herb
350,d1bd2b7d-1f60-4cab-b54c-2ab1937a8855  2002-10-21T00:00:00+00:00.jpg,U,U,6.30727339,Asteraceae,herb
351,d2c141c3-0baa-487e-b34b-acbfc3cb410b  1957-04-20T00:00:00+00:00.jpg,N,1,17.38107189,Asteraceae,herb
352,d323fc1c-57ae-40a3-85d0-9799151bfb64  1967-09-23T00:00:00+00:00.jpg,N,1,14.21766752,Asteraceae,herb
353,d3467a60-d186-4f9e-bf34-35a8bb573876  2012-09-07T00:00:00+00:00.jpg,N,1,5.886263667,Asteraceae,herb
354,d66a2804-828d-47ef-a3e6-a8a2e20d0721  .jpg,N,1,13.97520192,Asteraceae,herb
355,d6a98e1f-187e-44aa-8d2f-88e545ffb9f6  1972-08-23T00:00:00+00:00.jpg,N,1,8.167221241,Asteraceae,herb
356,d6d39ba9-0f3a-435b-b713-9ead55431dbc  1967-07-31T00:00:00+00:00.jpg,N,1,7.326789708,Asteraceae,herb
357,d71c0cc9-eb3f-4018-ad4c-f6ff2cd9b22a  1958-09-13T00:00:00+00:00.jpg,N,O,37.66825581,Asteraceae,herb
358,d7b17cab-4390-4903-a7c4-e8e655fce5a2  1918-06-09T00:00:00+00:00.jpg,N,1,5.423383637,Asteraceae,herb
359,d9244623-abd1-48b0-ac0e-61082376025c  1987-06-22T00:00:00+00:00.jpg,Y,1,6.017248754,Asteraceae,herb
360,da7a1d51-c989-4c8f-a76f-387e43a6806f  1985-05-24T00:00:00+00:00.jpg,N,1,2.193672656,Asteraceae,herb
361,da83b2a1-48bb-4fe5-a3d2-6cb5cee6a88b  1986-09-30T00:00:00+00:00.jpg,U,H,11.1989924,Asteraceae,herb
362,da9cbf39-49a1-43ef-890d-ba9388f5b301  1873-01-14T00:00:00+00:00.jpg,N,O,43.73676752,Asteraceae,herb
363,dae55216-4493-4e8e-872a-21ccbd876c4b  1976-02-25T00:00:00+00:00.jpg,N,O,14.34415836,Asteraceae,herb
364,dcd9c6d4-a702-4df3-9b87-95cb8ec814a5  1958-06-04T00:00:00+00:00.jpg,Y,1,55.49862501,Asteraceae,herb
365,dd1b3a05-fcee-47dc-9dcf-a96129e0f58b  1958-08-08T00:00:00+00:00.jpg,U,0,82.20217103,Asteraceae,herb
366,dd3b1b1d-a0fa-47cf-aa5f-611e6b7787c7  1967-09-23T00:00:00+00:00.jpg,N,1,20.50510555,Asteraceae,herb
367,ddb5f72e-9513-405d-9738-28a0119e83e5  1962-09-21T00:00:00+00:00.jpg,N,1,11.20429423,Asteraceae,herb
368,de1cd987-0f12-4521-9017-f48a1e58fcb4  1995-06-01T00:00:00+00:00.jpg,N,1,16.79864601,Asteraceae,herb
369,de5b31b7-d265-423e-bb10-d5bab7779747  2013-04-06T00:00:00+00:00.jpg,U,U,5.10204589,Asteraceae,herb
370,dea8b7dc-2588-4732-825d-245cdb077435  2000-10-09T00:00:00+00:00.jpg,N,1,254.7679915,Asteraceae,herb
371,df885b46-8d63-42a3-a44b-b67b79e1a5eb  2007-07-18T00:00:00+00:00.jpg,N,1,6.240205561,Asteraceae,herb
372,e2bff6b1-2938-4447-8b01-f8ec032f827d  .jpg,N,1,10.11919618,Asteraceae,herb
373,e2cbdb50-8856-4cdb-b018-ab3cf4a3490a  1960-09-15T00:00:00+00:00.jpg,U,0,76.32497381,Asteraceae,herb
374,e2ecf36e-8875-4f61-b57c-57af6a41aae6  2009-08-20T00:00:00+00:00.jpg,N,1,74.33403651,Asteraceae,herb
375,e3b2d7c7-a13d-4a88-b947-594c81756a74  1945-11-15T00:00:00+00:00.jpg,Y,1,142.5863556,Asteraceae,herb
376,e3ea4f54-bbdc-4383-abe0-d31ee6a86b68  1931-09-11T00:00:00+00:00.jpg,N,1,4.507041534,Asteraceae,herb
377,e4de3c19-58f0-4323-86ff-88f0709876cb  1953-08-18T00:00:00+00:00.jpg,N,1,64.24440043,Asteraceae,herb
378,e513c340-d9f5-44b9-baa4-2a444fa8c569  1962-10-17T00:00:00+00:00.jpg,N,1,43.8682836,Asteraceae,herb
379,e546986f-95ad-42ae-bccb-af705f9171dc  1995-07-18T00:00:00+00:00.jpg,N,1,4.594689515,Asteraceae,herb
380,e5821cd7-0dc1-4724-add8-bdf333fe216f  1957-09-17T00:00:00+00:00.jpg,N,O,45.89414752,Asteraceae,herb
381,e5e0dade-1a99-4867-99a8-8f0df9e77e6f  1971-10-02T00:00:00+00:00.jpg,N,1,28.01247564,Asteraceae,herb
382,e5e46ed3-30a4-4f22-bef9-0a53124c06e5  2003-06-12T00:00:00+00:00.jpg,N,1,18.77823604,Asteraceae,herb
383,e749d9a1-0cc3-42f6-ac8b-13f8259f1807  1966-04-23T00:00:00+00:00.jpg,N,1,42.68298567,Asteraceae,herb
384,e7858d8c-4b55-414c-abc3-80c411683061  1956-08-31T00:00:00+00:00.jpg,N,1,61.00378217,Asteraceae,herb
385,e8d55cea-1dae-4069-ae63-f06f7e00e22a  2013-09-20T00:00:00+00:00.jpg,N,1,122.0601583,Asteraceae,herb
386,e8e887d2-7bd0-42df-b4fa-1b0e9a018caf  1976-10-12T00:00:00+00:00.jpg,N,O,25.20784786,Asteraceae,herb
387,e931903a-93af-49f8-9dc8-43f3f6deb68b  1950-08-21T00:00:00+00:00.jpg,N,1,3.582186183,Asteraceae,herb
388,e93b1d1e-4f47-4685-80fa-0b9b6cd0e630  1960-08-18T00:00:00+00:00.jpg,N,O,9.258733101,Asteraceae,herb
389,e94ba579-764d-4951-8006-114fb873adc6  .jpg,N,1,13.4730905,Asteraceae,herb
390,e9e287f0-dee8-4ee6-89ba-c62f48ca15e8  1916-10-08T00:00:00+00:00.jpg,N,O,26.8986725,Asteraceae,herb
391,e9e59036-6feb-4643-a2a4-ef901cc39b56  2009-06-15T00:00:00+00:00.jpg,N,1,143.3453503,Asteraceae,herb
392,ea2980ca-a95f-47e0-add0-009c65d1e166  2017-05-20T00:00:00+00:00.jpg,Y,1,27.12333157,Asteraceae,herb
393,eb14630b-4117-4ced-87e4-0f217da138ac  2007-06-30T00:00:00+00:00.jpg,N,1,50.41938044,Asteraceae,herb
394,eb1b40ba-5a3a-416a-9c86-0d46fae98c1b  1965-10-02T00:00:00+00:00.jpg,N,1,14.70871923,Asteraceae,herb
395,eb90d657-cc97-42bc-bf19-1869a3819949  2003-08-17T00:00:00+00:00.jpg,N,1,6.338927338,Asteraceae,herb
396,eca5242a-255b-4fec-a1fb-8ccfaad400b1  1965-10-21T00:00:00+00:00.jpg,N,1,6.685586978,Asteraceae,herb
397,ee70730f-e6d2-4cf8-9880-52767b863fdf  .jpg,N,1,7.105616977,Asteraceae,herb
398,f09d7a2d-99f0-4dac-98f5-fbe8b998e214  1966-08-06T00:00:00+00:00.jpg,U,U,6.811764601,Asteraceae,herb
399,f22b598c-d751-4d90-b029-fb77960d6e29  2013-05-30T00:00:00+00:00.jpg,N,1,6.085010218,Asteraceae,herb
400,f28e67f8-2b77-4d4a-b574-4ea549c78cb7  1981-06-07T00:00:00+00:00.jpg,Y,1,5.683510033,Asteraceae,herb
401,f29f89e5-e2cf-4133-991d-6bc4cf76be99  1982-08-03T00:00:00+00:00.jpg,N,1,5.373625025,Asteraceae,herb
402,f2fac810-10bc-4483-a21b-e897b147138c  1987-10-24T00:00:00+00:00.jpg,N,1,58.77529091,Asteraceae,herb
403,f3521b88-29b0-4a66-8065-eb41a804f23e  1869-03-09T00:00:00+00:00.jpg,N,1,25.8456927,Asteraceae,herb
